instances/exp0.txt,28,False
instances/exp2_2.txt,14,False
instances/test_17.txt,396,False
instances/test_19.txt,180,False
instances/test_20.txt,85,False
instances/test_21.txt,150,False
instances/test_22.txt,105,False
